,gamma,A,beta,dv,dtheta,Pwin
14424,1.65,0.5760000000000001,10.0,0.18463028280283741,-13.254486627291222,1
14425,1.65,0.5760000000000001,10.0,0.1556221280485222,-10.889200032610816,1
14426,1.65,0.5760000000000001,10.0,0.17678656139086643,-12.97622752304239,1
14427,1.65,0.5760000000000001,10.0,0.16439104455728215,-11.44101278117958,1
14428,1.65,0.5760000000000001,10.0,0.14946901275898414,-11.544335442041707,1
14429,1.65,0.5760000000000001,10.0,0.17357908388754523,-12.486174420934475,0
14430,1.65,0.5760000000000001,10.0,0.1852864477698134,-14.2393588782612,0
14431,1.65,0.5760000000000001,10.0,0.18217981259989366,-13.090004414390087,1
14432,1.65,0.5760000000000001,10.0,0.16466074341455295,-12.613010945565932,0
14433,1.65,0.5760000000000001,10.0,0.19047409096272708,-13.49973382592151,1
14434,1.65,0.5760000000000001,10.0,0.17633563094722773,-12.986838394102058,1
14435,1.65,0.5760000000000001,10.0,0.17267937905653943,-12.443439172798769,0
14436,1.65,0.5760000000000001,10.0,0.1681373896131492,-12.084550490647231,1
14437,1.65,0.5760000000000001,10.0,0.17173891172035524,-13.117446987469378,1
14438,1.65,0.5760000000000001,10.0,0.1866358953078358,-14.457776932764745,0
14439,1.65,0.5760000000000001,10.0,0.1843419952297352,-13.539605725903215,1
14440,1.65,0.5760000000000001,10.0,0.17863749705617923,-13.474207806103621,0
14441,1.65,0.5760000000000001,10.0,0.1910767458915901,-12.632947998143216,1
14442,1.65,0.5760000000000001,10.0,0.18272309312820648,-13.82267547506769,1
14443,1.65,0.5760000000000001,10.0,0.16538377848723548,-12.11357319694634,0
14444,1.65,0.5760000000000001,10.0,0.17402769394395626,-13.246893177714107,0
14445,1.65,0.5760000000000001,10.0,0.17194026549825997,-12.54447263553405,1
14446,1.65,0.5760000000000001,10.0,0.20084223205281593,-13.937678772157774,1
14447,1.65,0.5760000000000001,10.0,0.1654414369507322,-12.178051292217312,1
14448,1.65,0.5760000000000001,10.0,0.18645534736287178,-13.313628226580512,1
14449,1.65,0.5760000000000001,10.0,0.19353097867046978,-11.977101514103595,1
14450,1.65,0.5760000000000001,10.0,0.18047082384367605,-13.09390321906453,1
14451,1.65,0.5760000000000001,10.0,0.19641809687737982,-13.961794582517157,0
14452,1.65,0.5760000000000001,10.0,0.18966257654778593,-13.401715069104398,1
14453,1.65,0.5760000000000001,10.0,0.1717576237864528,-12.494826541894945,0
14454,1.65,0.5760000000000001,10.0,0.18323608294368549,-13.543653667897537,1
14455,1.65,0.5760000000000001,10.0,0.17688182010266693,-13.046328588189525,1
14456,1.65,0.5760000000000001,10.0,0.15647843318713536,-10.840548969459732,1
14457,1.65,0.5760000000000001,10.0,0.1680353075667342,-12.10852530259752,0
14458,1.65,0.5760000000000001,10.0,0.16628234586316568,-12.912403383274018,0
14459,1.65,0.5760000000000001,10.0,0.16135889512048981,-11.232046393922623,0
14460,1.65,0.5760000000000001,10.0,0.18744130424818023,-12.882569593420364,1
14461,1.65,0.5760000000000001,10.0,0.17442087200188658,-12.178151725440891,0
14462,1.65,0.5760000000000001,10.0,0.19389399164784013,-15.163072567959858,1
14463,1.65,0.5760000000000001,10.0,0.18866271385413222,-13.668387115396456,1
14464,1.65,0.5760000000000001,10.0,0.1857362788370527,-13.346823238011453,0
14465,1.65,0.5760000000000001,10.0,0.16847216350311436,-11.515407714701226,1
14466,1.65,0.5760000000000001,10.0,0.19384856821771532,-13.839365999208532,1
14467,1.65,0.5760000000000001,10.0,0.16673879045997,-11.562443293603963,0
14468,1.65,0.5760000000000001,10.0,0.16189362161207643,-11.130082809617754,0
14469,1.65,0.5760000000000001,10.0,0.16669316351989213,-12.023169050320902,1
14470,1.65,0.5760000000000001,10.0,0.1791237597611085,-13.129040350739992,1
14471,1.65,0.5760000000000001,10.0,0.16901631066444572,-12.979503650318641,1
14472,1.65,0.5760000000000001,10.0,0.15870585872656795,-11.022138537535334,1
14473,1.65,0.5760000000000001,10.0,0.17897131539147926,-12.616787192801993,1
14474,1.65,0.5760000000000001,10.0,0.1631562591835464,-12.09009429866154,0
14475,1.65,0.5760000000000001,10.0,0.17122803038871973,-11.451916491904889,0
14476,1.65,0.5760000000000001,10.0,0.18115345458779494,-13.734869369669212,0
14477,1.65,0.5760000000000001,10.0,0.15791190516460826,-10.815079530577705,1
14478,1.65,0.5760000000000001,10.0,0.18283867217015176,-13.491446579721448,1
14479,1.65,0.5760000000000001,10.0,0.1558339619662274,-11.662330221004602,1
14480,1.65,0.5760000000000001,10.0,0.19143881523111247,-13.625493919533838,1
14481,1.65,0.5760000000000001,10.0,0.17292305242254127,-12.514159038873146,0
14482,1.65,0.5760000000000001,10.0,0.17999501753504213,-12.82540783944065,0
14483,1.65,0.5760000000000001,10.0,0.19249011212412326,-13.773624460668508,1
14484,1.65,0.5760000000000001,10.0,0.17942297665000115,-12.524986698641875,1
14485,1.65,0.5760000000000001,10.0,0.1729368127582557,-12.919620728472104,0
14486,1.65,0.5760000000000001,10.0,0.18374795778159494,-13.896791501020239,1
14487,1.65,0.5760000000000001,10.0,0.1674868707299863,-12.00195763344395,1
14488,1.65,0.5760000000000001,10.0,0.16070280228758238,-11.4531222433138,0
14489,1.65,0.5760000000000001,10.0,0.16969522025826608,-12.54490791567293,1
14490,1.65,0.5760000000000001,10.0,0.15824880872651267,-10.883866003245437,1
14491,1.65,0.5760000000000001,10.0,0.1657346213360899,-11.734942950065744,1
14492,1.65,0.5760000000000001,10.0,0.16023795115064773,-11.598076200171278,1
14493,1.65,0.5760000000000001,10.0,0.19066558498133665,-13.375495376332154,1
14494,1.65,0.5760000000000001,10.0,0.17017844984837813,-12.330561659604463,0
14495,1.65,0.5760000000000001,10.0,0.1768760285944761,-13.471992890570284,1
14496,1.35,0.448,10.0,0.10246646880020358,-8.935394498694357,0
14497,1.35,0.448,10.0,0.12145049943418731,-9.792905093600382,1
14498,1.35,0.448,10.0,0.11702776178906257,-10.343853616230398,1
14499,1.35,0.448,10.0,0.10118833080930026,-8.239857719555417,1
14500,1.35,0.448,10.0,0.10870645038758223,-9.627648769568083,0
14501,1.35,0.448,10.0,0.11841622458327855,-10.659812028525877,1
14502,1.35,0.448,10.0,0.0985072294533903,-8.857152580819069,1
14503,1.35,0.448,10.0,0.11660614751562323,-10.239134829294898,0
14504,1.35,0.448,10.0,0.13269298938432503,-11.692070789943315,1
14505,1.35,0.448,10.0,0.11240090268819997,-9.551353859017354,1
14506,1.35,0.448,10.0,0.11378340187330782,-9.018350146541934,0
14507,1.35,0.448,10.0,0.12185959576378425,-10.48159960624092,1
14508,1.35,0.448,10.0,0.09226373620153266,-7.753955098318386,1
14509,1.35,0.448,10.0,0.09474514759455277,-7.479727577887203,1
14510,1.35,0.448,10.0,0.08918204723720732,-7.039362470986262,0
14511,1.35,0.448,10.0,0.10872687953236104,-9.45991040807241,0
14512,1.35,0.448,10.0,0.10642578940766223,-10.163735735037129,1
14513,1.35,0.448,10.0,0.11170434431179732,-9.391369637033456,0
14514,1.35,0.448,10.0,0.13252212821523562,-12.832271983570728,0
14515,1.35,0.448,10.0,0.13090498286281332,-10.869757458967705,1
14516,1.35,0.448,10.0,0.12029442512887614,-10.13087333836603,1
14517,1.35,0.448,10.0,0.119579162805167,-10.786670013110346,0
14518,1.35,0.448,10.0,0.12260226386237505,-10.269208248246244,1
14519,1.35,0.448,10.0,0.11671370428475716,-9.57796640106244,1
14520,1.35,0.448,10.0,0.09903829351991555,-7.873301138275437,1
14521,1.35,0.448,10.0,0.11161745436180015,-10.434943824062643,1
14522,1.35,0.448,10.0,0.11114479533518004,-9.236927101983454,0
14523,1.35,0.448,10.0,0.12582611020352208,-10.817668810889039,0
14524,1.35,0.448,10.0,0.10870895433841521,-10.238834770984987,1
14525,1.35,0.448,10.0,0.11416914692443994,-8.933857879804549,1
14526,1.35,0.448,10.0,0.09598787559490296,-8.273375149517605,0
14527,1.35,0.448,10.0,0.10442056279316372,-8.51817916494511,1
14528,1.35,0.448,10.0,0.10509547069484826,-9.012318302299448,1
14529,1.35,0.448,10.0,0.09668856231930165,-8.388202479524189,1
14530,1.35,0.448,10.0,0.10826064701893834,-9.487603607693536,0
14531,1.35,0.448,10.0,0.11611375821567257,-11.000054807759163,1
14532,1.35,0.448,10.0,0.10461919024991251,-9.848872566556345,0
14533,1.35,0.448,10.0,0.0974679458942461,-6.645888744948728,0
14534,1.35,0.448,10.0,0.09993560572011953,-8.623126249202826,1
14535,1.35,0.448,10.0,0.10429683226977704,-8.419953500434936,1
14536,1.35,0.448,10.0,0.10428187083600773,-9.38812775859001,0
14537,1.35,0.448,10.0,0.13232733188876064,-10.932659095993152,1
14538,1.35,0.448,10.0,0.10199187394628309,-8.248823138448579,0
14539,1.35,0.448,10.0,0.11150978211784376,-9.650727175012634,1
14540,1.35,0.448,10.0,0.0998123807178708,-9.063543425822779,1
14541,1.35,0.448,10.0,0.1236962734403231,-9.05316309265337,1
14542,1.35,0.448,10.0,0.11645614315883274,-9.770935558380799,1
14543,1.35,0.448,10.0,0.12326425036567948,-10.180251295630143,1
14544,1.35,0.448,10.0,0.11694946265980316,-9.957257813221403,1
14545,1.35,0.448,10.0,0.11657716381647609,-10.313660931558239,1
14546,1.35,0.448,10.0,0.1246617302485396,-11.293996432929909,1
14547,1.35,0.448,10.0,0.12642704175236388,-9.957827379162737,1
14548,1.35,0.448,10.0,0.12716131908019965,-11.880305744776436,1
14549,1.35,0.448,10.0,0.1256827802137047,-9.571374459654834,1
14550,1.35,0.448,10.0,0.114189885746623,-9.25128183557375,1
14551,1.35,0.448,10.0,0.11056700991279589,-10.186597256726088,0
14552,1.35,0.448,10.0,0.10112725019326682,-9.262979903044553,0
14553,1.35,0.448,10.0,0.1250503981527208,-10.764288570885022,0
14554,1.35,0.448,10.0,0.1197666793425772,-9.578708880884356,0
14555,1.35,0.448,10.0,0.10618114034480491,-9.693653893922246,0
14556,1.35,0.448,10.0,0.11044181805051934,-10.884949376665404,0
14557,1.35,0.448,10.0,0.12512236680090444,-11.026706325894857,0
14558,1.35,0.448,10.0,0.12451557638865318,-10.867846437120605,0
14559,1.35,0.448,10.0,0.1234260391176272,-11.826376908954188,1
14560,1.35,0.448,10.0,0.11533293954649301,-9.845525785637022,1
14561,1.35,0.448,10.0,0.08187097539222626,-7.0534632773669586,1
14562,1.35,0.448,10.0,0.13259531673841152,-12.198128474804719,0
14563,1.35,0.448,10.0,0.11321410658195621,-10.620769222191583,1
14564,1.35,0.448,10.0,0.11625031732573951,-10.512540139454181,1
14565,1.35,0.448,10.0,0.07449587611067274,-5.667968879667853,0
14566,1.35,0.448,10.0,0.1198673228026221,-10.2205025449962,1
14567,1.35,0.448,10.0,0.12190898732873798,-10.051818426376023,0
14568,1.35,0.448,10.0,0.11575513051132383,-8.726602912416965,1
14569,1.35,0.448,10.0,0.11635161458833626,-9.87878034530545,0
14570,1.35,0.448,10.0,0.10445960952131561,-9.057248587016325,1
14571,1.35,0.448,10.0,0.10872768768466401,-9.871501936746839,0
14572,1.35,0.448,10.0,0.10244311571286474,-8.930434793918813,1
14573,1.35,0.448,10.0,0.09852674181139853,-7.256541941680432,0
14574,1.35,0.448,10.0,0.10201419186862717,-8.808193353058556,1
14575,1.35,0.448,10.0,0.11899236156715959,-10.148459448521074,1
14576,1.35,0.448,10.0,0.1117601132696868,-9.528877377743015,0
14577,1.35,0.448,10.0,0.14039075169885437,-12.005340314173345,1
14578,1.35,0.448,10.0,0.10988508002411057,-8.884401940816872,0
14579,1.35,0.448,10.0,0.11894665809928795,-10.728572117553085,0
14580,1.35,0.448,10.0,0.11447082402422593,-10.998648099297178,0
14581,1.35,0.448,10.0,0.09985831305683754,-8.862559902510128,0
14582,1.35,0.448,10.0,0.09972643197268491,-7.999091098917518,0
14583,1.35,0.448,10.0,0.11705501531155063,-10.109548867446435,0
14584,1.35,0.448,10.0,0.11309479345531445,-9.933833242462867,1
14585,1.35,0.448,10.0,0.09378584421872968,-8.55212565997821,0
14586,1.35,0.448,10.0,0.09492455365921107,-6.4364787916322825,1
14587,1.35,0.448,10.0,0.10743912398133168,-10.21067996000744,0
14588,1.35,0.448,10.0,0.11998166971712612,-10.695451951390943,0
14589,1.35,0.448,10.0,0.10867018113925844,-9.244246201912794,0
14590,1.35,0.448,10.0,0.11556077998221276,-10.230512996199778,1
14591,1.35,0.448,10.0,0.13249284184527774,-12.00586246205117,1
14592,1.05,0.544,7.6,0.07396907834958108,-25.819237221583222,1
14593,1.05,0.544,7.6,0.04480895675410357,-22.749264818591485,1
14594,1.05,0.544,7.6,0.0429642415867654,-22.71130572805091,1
14595,1.05,0.544,7.6,0.056277853540181194,-24.022059576876046,1
14596,1.05,0.544,7.6,0.06048062058950371,-25.231544267148706,1
14597,1.05,0.544,7.6,0.052936774005491044,-24.073288932577768,1
14598,1.05,0.544,7.6,0.07330930080250558,-25.635854341994076,1
14599,1.05,0.544,7.6,0.05045877405345783,-23.610008496152687,1
14600,1.05,0.544,7.6,0.0617663753527006,-25.458311590973942,1
14601,1.05,0.544,7.6,0.05334716555785032,-24.461826638392303,1
14602,1.05,0.544,7.6,0.05733625084128158,-24.368285934155814,1
14603,1.05,0.544,7.6,0.048689723207026914,-23.8291749371053,1
14604,1.05,0.544,7.6,0.0610602541391789,-25.047376408538838,1
14605,1.05,0.544,7.6,0.05351707559159094,-24.765857997435404,1
14606,1.05,0.544,7.6,0.04900868074049622,-23.52852956992708,1
14607,1.05,0.544,7.6,0.06266871350041495,-25.332954283011915,1
14608,1.05,0.544,7.6,0.06316883866882858,-25.2213464579631,1
14609,1.05,0.544,7.6,0.05169216022167622,-23.865122418254735,1
14610,1.05,0.544,7.6,0.05891605805767819,-25.427092853547073,1
14611,1.05,0.544,7.6,0.07061921947579838,-25.692330457175736,1
14612,1.05,0.544,7.6,0.06545102785384163,-25.5192544924861,1
14613,1.05,0.544,7.6,0.07695769497608385,-26.20549088340553,1
14614,1.05,0.544,7.6,0.04523794879417156,-23.048035475507604,1
14615,1.05,0.544,7.6,0.051776199108873516,-23.736586998886104,0
14616,1.05,0.544,7.6,0.07797147702616866,-26.517593921435697,1
14617,1.05,0.544,7.6,0.06317505937129916,-25.661206174203194,1
14618,1.05,0.544,7.6,0.05765076128834634,-24.435197899882134,1
14619,1.05,0.544,7.6,0.06757184887732803,-25.022944852053705,1
14620,1.05,0.544,7.6,0.06455074424763593,-26.031952834222146,1
14621,1.05,0.544,7.6,0.06791078815494617,-25.811967492459267,1
14622,1.05,0.544,7.6,0.06844531161060444,-24.85155033716002,1
14623,1.05,0.544,7.6,0.06470427655045771,-25.112625932269147,1
14624,1.05,0.544,7.6,0.07195871389919081,-26.300909683812307,1
14625,1.05,0.544,7.6,0.06049243061032969,-24.670667034817924,1
14626,1.05,0.544,7.6,0.0571514731340437,-25.57098130740882,1
14627,1.05,0.544,7.6,0.06658704883835495,-25.737609649960582,1
14628,1.05,0.544,7.6,0.047414264394090744,-23.398823746739012,1
14629,1.05,0.544,7.6,0.06482845908657603,-25.181706841481358,1
14630,1.05,0.544,7.6,0.0653386813860535,-24.824496588061336,1
14631,1.05,0.544,7.6,0.06827209237611467,-25.935884018052633,1
14632,1.05,0.544,7.6,0.04646627024089375,-24.05947117142849,1
14633,1.05,0.544,7.6,0.05992257298869191,-24.691035496715408,1
14634,1.05,0.544,7.6,0.058685143652180055,-24.79512576115438,1
14635,1.05,0.544,7.6,0.05642957039966803,-24.21359061811993,1
14636,1.05,0.544,7.6,0.0715393919672021,-26.45467552571626,1
14637,1.05,0.544,7.6,0.05479980650499336,-24.710007658655023,1
14638,1.05,0.544,7.6,0.06594851418503694,-25.079824520049556,1
14639,1.05,0.544,7.6,0.06503612663980846,-25.904095076655743,1
14640,1.05,0.544,7.6,0.057304287969085044,-23.416688260935935,1
14641,1.05,0.544,7.6,0.06574127772584776,-25.352384591711733,1
14642,1.05,0.544,7.6,0.06603093106226249,-25.794588303239557,1
14643,1.05,0.544,7.6,0.0723950516360744,-25.758953703593313,1
14644,1.05,0.544,7.6,0.04226665818972905,-23.07177660778904,1
14645,1.05,0.544,7.6,0.052037430746654206,-23.83488405361775,1
14646,1.05,0.544,7.6,0.05295031281299886,-24.019522662244732,1
14647,1.05,0.544,7.6,0.05458480160026022,-24.849240424206826,1
14648,1.05,0.544,7.6,0.04792793006977389,-23.53312551832581,1
14649,1.05,0.544,7.6,0.06739660848367501,-26.163081522794556,1
14650,1.05,0.544,7.6,0.05649962640825926,-24.829242011061417,1
14651,1.05,0.544,7.6,0.056024237581638964,-24.622085307522077,1
14652,1.05,0.544,7.6,0.06707058245668343,-24.863082779140072,1
14653,1.05,0.544,7.6,0.06525550487313564,-25.693512505376127,1
14654,1.05,0.544,7.6,0.05778264773239794,-24.380997674644604,0
14655,1.05,0.544,7.6,0.03970332928209089,-22.348028690528132,1
14656,1.05,0.544,7.6,0.0460823997600083,-23.731347529190316,1
14657,1.05,0.544,7.6,0.052586737995894584,-22.86260391721752,1
14658,1.05,0.544,7.6,0.04080158010781185,-23.752678826656798,1
14659,1.05,0.544,7.6,0.05372541244807963,-25.268417130523112,1
14660,1.05,0.544,7.6,0.07046566883444055,-26.4815080171078,1
14661,1.05,0.544,7.6,0.06109713308806122,-25.306078436211948,1
14662,1.05,0.544,7.6,0.035284578048876414,-22.156880579815656,1
14663,1.05,0.544,7.6,0.06547582581066166,-25.424181250675353,1
14664,1.05,0.544,7.6,0.07386129981686929,-26.485479282093095,1
14665,1.05,0.544,7.6,0.05044757162390848,-23.823399887775906,1
14666,1.05,0.544,7.6,0.06627435900886572,-25.837744029213255,1
14667,1.05,0.544,7.6,0.055395014052477154,-25.047626467834256,1
14668,1.05,0.544,7.6,0.06620182008169354,-25.491609756519217,1
14669,1.05,0.544,7.6,0.06868552027045022,-25.518343506028685,1
14670,1.05,0.544,7.6,0.0637094977605357,-25.235809288211108,1
14671,1.05,0.544,7.6,0.06499812437777608,-24.532335695309456,1
14672,1.05,0.544,7.6,0.060604043306443034,-24.71763036734834,1
14673,1.05,0.544,7.6,0.04923055774645008,-23.16055338745418,1
14674,1.05,0.544,7.6,0.05934840399194424,-24.24665578268459,1
14675,1.05,0.544,7.6,0.06540277566330918,-26.05523810447871,1
14676,1.05,0.544,7.6,0.04685807723987906,-23.17152784404793,1
14677,1.05,0.544,7.6,0.06504885107389924,-25.843574821801568,1
14678,1.05,0.544,7.6,0.06785742048079388,-25.04645573051164,1
14679,1.05,0.544,7.6,0.06348203588185602,-25.747662421303225,1
14680,1.05,0.544,7.6,0.07472805738277963,-26.533105979963082,1
14681,1.05,0.544,7.6,0.052981703157785026,-23.55711331212374,1
14682,1.05,0.544,7.6,0.06961485401967407,-25.874571349668088,1
14683,1.05,0.544,7.6,0.06171390296438842,-24.852379146372215,1
14684,1.05,0.544,7.6,0.04946125423224146,-23.846596620174708,1
14685,1.05,0.544,7.6,0.03175923103150996,-20.6905875843809,1
14686,1.05,0.544,7.6,0.065835830184268,-26.01317037390381,1
14687,1.05,0.544,7.6,0.07584829083250436,-25.954451508504242,1
14688,1.5,0.512,7.6,0.05657446384258641,-1.4744301313146764,0
14689,1.5,0.512,7.6,0.07793357109502685,-3.1331085112569497,0
14690,1.5,0.512,7.6,0.07262158771282129,-2.936775664062253,1
14691,1.5,0.512,7.6,0.06658018668532781,-2.600466615408706,0
14692,1.5,0.512,7.6,0.045787130377263424,0.11235407417530041,1
14693,1.5,0.512,7.6,0.05642707174091549,-0.760788343427862,0
14694,1.5,0.512,7.6,0.08376306192682575,-4.370756455136274,1
14695,1.5,0.512,7.6,0.07289533724388736,-3.0664074493530933,0
14696,1.5,0.512,7.6,0.09140999776246225,-4.377950036792967,1
14697,1.5,0.512,7.6,0.06227244983335323,-2.0929924645465974,1
14698,1.5,0.512,7.6,0.056474682520842034,-0.6175891713428285,0
14699,1.5,0.512,7.6,0.06375758194634101,-1.9693212308353765,1
14700,1.5,0.512,7.6,0.06181793653761014,-2.005428296433365,0
14701,1.5,0.512,7.6,0.07998106066565927,-3.429790370097649,1
14702,1.5,0.512,7.6,0.08361187014897792,-4.435010057536104,1
14703,1.5,0.512,7.6,0.07193691527906348,-3.034028699136556,1
14704,1.5,0.512,7.6,0.06706749596324621,-1.9236851451260577,0
14705,1.5,0.512,7.6,0.06943159972964297,-2.7493834143730425,0
14706,1.5,0.512,7.6,0.07338826254220038,-2.5592613949399805,1
14707,1.5,0.512,7.6,0.0729485028245967,-2.8477393768994403,1
14708,1.5,0.512,7.6,0.05292220413193613,-1.500386276021075,1
14709,1.5,0.512,7.6,0.050799448476412906,-1.4053970485049945,0
14710,1.5,0.512,7.6,0.05248616308848297,-1.464863680787829,1
14711,1.5,0.512,7.6,0.06444083433312131,-2.680647378901753,1
14712,1.5,0.512,7.6,0.04603251398676683,-0.09002181951564125,1
14713,1.5,0.512,7.6,0.0649108656959401,-2.0489702023508443,1
14714,1.5,0.512,7.6,0.048202473638827625,-0.5461981479893865,0
14715,1.5,0.512,7.6,0.0702433863969974,-3.163676051683936,0
14716,1.5,0.512,7.6,0.05414471815840635,-1.4243757754719581,0
14717,1.5,0.512,7.6,0.08751768350239875,-3.510058390247025,1
14718,1.5,0.512,7.6,0.0774395128970855,-2.662298047102979,0
14719,1.5,0.512,7.6,0.0716424894818326,-3.029441005578093,1
14720,1.5,0.512,7.6,0.0875080416287698,-4.125756581407558,1
14721,1.5,0.512,7.6,0.045308100836459975,-0.35881841952323157,0
14722,1.5,0.512,7.6,0.07657968863793943,-3.719660958084134,0
14723,1.5,0.512,7.6,0.07081779940859331,-2.7513152848372897,0
14724,1.5,0.512,7.6,0.06436035817975769,-1.9576875118256112,1
14725,1.5,0.512,7.6,0.05960196794912981,-2.299221280546462,0
14726,1.5,0.512,7.6,0.05931530338848348,-1.3512268295606304,1
14727,1.5,0.512,7.6,0.06896191328978613,-3.0894908432569963,1
14728,1.5,0.512,7.6,0.05947146296688033,-1.790411676258202,1
14729,1.5,0.512,7.6,0.076003370462157,-2.9689681434218187,1
14730,1.5,0.512,7.6,0.0501457341252077,-1.3248479348294921,1
14731,1.5,0.512,7.6,0.06280246629227781,-2.311832208372934,0
14732,1.5,0.512,7.6,0.07071255803326382,-2.289000361437573,0
14733,1.5,0.512,7.6,0.07248211309606895,-2.3859208066889437,0
14734,1.5,0.512,7.6,0.06219689181284943,-2.6557181581354996,1
14735,1.5,0.512,7.6,0.06430821290429398,-1.7526358670759379,1
14736,1.5,0.512,7.6,0.06683985643620796,-2.3555708014457792,0
14737,1.5,0.512,7.6,0.08112626023718833,-3.3054581019842857,1
14738,1.5,0.512,7.6,0.0747887683633589,-3.1907665590997567,1
14739,1.5,0.512,7.6,0.07134265305899515,-3.245109274785449,0
14740,1.5,0.512,7.6,0.07291478650725453,-2.920898828275938,0
14741,1.5,0.512,7.6,0.0696582040208695,-2.579231165539568,1
14742,1.5,0.512,7.6,0.06716407655977241,-2.3940757389521394,1
14743,1.5,0.512,7.6,0.0635101914778303,-2.2127686526572745,1
14744,1.5,0.512,7.6,0.07179520018640109,-2.7720884495138165,1
14745,1.5,0.512,7.6,0.060245486251631036,-1.831453716014309,0
14746,1.5,0.512,7.6,0.07075547317832104,-2.90970017569407,1
14747,1.5,0.512,7.6,0.07203516926154002,-2.646144774325492,1
14748,1.5,0.512,7.6,0.07149447883842658,-3.121271629424868,1
14749,1.5,0.512,7.6,0.08103724517715644,-3.7539705405709753,0
14750,1.5,0.512,7.6,0.0783382206028169,-3.871285740463719,0
14751,1.5,0.512,7.6,0.06411041325426248,-1.6839265605769214,0
14752,1.5,0.512,7.6,0.08664753266806746,-4.306527687555771,1
14753,1.5,0.512,7.6,0.06439974495512871,-2.039143828009969,0
14754,1.5,0.512,7.6,0.06794760902827487,-2.4197099504947346,1
14755,1.5,0.512,7.6,0.08398073494001618,-3.304893387690541,0
14756,1.5,0.512,7.6,0.04605188812369465,-0.3422042093163782,1
14757,1.5,0.512,7.6,0.06379483403107938,-1.9389330488923662,1
14758,1.5,0.512,7.6,0.07609072032839165,-3.184370463861825,1
14759,1.5,0.512,7.6,0.06753817608983267,-2.9466043295181947,1
14760,1.5,0.512,7.6,0.052427120809493244,-0.7426742690354899,0
14761,1.5,0.512,7.6,0.07162676272254045,-1.8547362438542336,0
14762,1.5,0.512,7.6,0.07362375112532887,-3.050845812981393,1
14763,1.5,0.512,7.6,0.06080878727935915,-1.8231727802264004,0
14764,1.5,0.512,7.6,0.055651352297243106,-1.3206235189498585,0
14765,1.5,0.512,7.6,0.07091288752076114,-3.0273644497750922,0
14766,1.5,0.512,7.6,0.06129519205013256,-1.6758170817180513,1
14767,1.5,0.512,7.6,0.0744023443880491,-2.950981798400022,0
14768,1.5,0.512,7.6,0.07837345723887731,-3.9297778317349383,0
14769,1.5,0.512,7.6,0.0872221899739378,-5.139117552256806,0
14770,1.5,0.512,7.6,0.06655368243703799,-2.07222860047753,1
14771,1.5,0.512,7.6,0.08157153734573858,-2.8458073614230273,1
14772,1.5,0.512,7.6,0.05945332268348116,-1.1924464081158277,0
14773,1.5,0.512,7.6,0.06588973506954057,-2.579203223484882,0
14774,1.5,0.512,7.6,0.05327502644017487,-1.1849507556727872,1
14775,1.5,0.512,7.6,0.07578786072815125,-2.736451742802217,1
14776,1.5,0.512,7.6,0.08358111452952596,-4.079835891547091,1
14777,1.5,0.512,7.6,0.07175493248237608,-2.8967397140328757,0
14778,1.5,0.512,7.6,0.04922286756298749,-0.48806054474363236,0
14779,1.5,0.512,7.6,0.056210637259737545,-1.437365196395632,1
14780,1.5,0.512,7.6,0.05753369614340456,-2.322416687995954,0
14781,1.5,0.512,7.6,0.06216745582197286,-2.0108873249391053,0
14782,1.5,0.512,7.6,0.057443429370190036,-1.9426991913619673,1
14783,1.5,0.512,7.6,0.07070786886638214,-3.332611353519667,1
14784,0.9,0.416,7.6,0.00942792080479854,-16.092044136712737,1
14785,0.9,0.416,7.6,0.008116023758064916,-14.946653771394637,0
14786,0.9,0.416,7.6,0.015527637321216342,-16.821027299395347,1
14787,0.9,0.416,7.6,0.011579316269454243,-15.350708613531609,0
14788,0.9,0.416,7.6,0.0077518441512267056,-15.568441984851525,1
14789,0.9,0.416,7.6,0.018742101330237015,-16.632060200543826,1
14790,0.9,0.416,7.6,0.01767515737405309,-17.092844622646787,1
14791,0.9,0.416,7.6,0.015568576663500644,-16.16763512621877,1
14792,0.9,0.416,7.6,0.01959453950986853,-16.497369690331695,1
14793,0.9,0.416,7.6,0.01980944861295969,-16.05739872587977,1
14794,0.9,0.416,7.6,0.026160239362670146,-17.996736625958462,1
14795,0.9,0.416,7.6,0.009550071950890193,-16.46910421177121,1
14796,0.9,0.416,7.6,0.02253292027817419,-17.006085949207325,1
14797,0.9,0.416,7.6,0.023769535589014068,-17.33720542689005,1
14798,0.9,0.416,7.6,0.01763665270155637,-16.958662006268007,1
14799,0.9,0.416,7.6,0.02747562586326016,-17.907587811414537,1
14800,0.9,0.416,7.6,0.024766061374517284,-18.041584855214047,1
14801,0.9,0.416,7.6,0.017024412713730452,-15.413717661525368,1
14802,0.9,0.416,7.6,0.017244426695399412,-16.651176078607143,1
14803,0.9,0.416,7.6,0.0028629483080900298,-15.070848568553949,1
14804,0.9,0.416,7.6,0.007621951352617673,-14.816896325444326,1
14805,0.9,0.416,7.6,0.023815982192809337,-18.587307949272983,1
14806,0.9,0.416,7.6,0.031934037094628415,-18.397200664853713,1
14807,0.9,0.416,7.6,0.02180357425937604,-17.884453132467762,1
14808,0.9,0.416,7.6,0.0211270816262355,-17.670719687903883,1
14809,0.9,0.416,7.6,0.005951080656359964,-14.533575421907813,1
14810,0.9,0.416,7.6,0.0041513910277011234,-15.457140458785801,1
